,Unnamed: 0,education,industry,Payroll,Emp,year,sex,state,Average_pay
140,440,High School Gradute,Educational Services,40064824,5798,2005,Female,Rhode Island,6910.11
141,441,Some College,Educational Services,75377365,8554,2005,Female,Rhode Island,8811.94
142,442,Advanced Degree,Educational Services,181274602,14389,2005,Female,Rhode Island,12598.14
143,443,Unavalble,Educational Services,7102861,2486,2005,Female,Rhode Island,2857.14
144,444,All Education Categories,Health Care and Social Assistance,196162806,15700,2005,Male,Rhode Island,12494.45
145,445,Less Than High School,Health Care and Social Assistance,6974112,1069,2005,Male,Rhode Island,6523.96
146,446,High School Gradute,Health Care and Social Assistance,24513682,2883,2005,Male,Rhode Island,8502.84
147,447,Some College,Health Care and Social Assistance,45567980,4127,2005,Male,Rhode Island,11041.43
148,448,Advanced Degree,Health Care and Social Assistance,112354736,5847,2005,Male,Rhode Island,19215.79
149,449,Unavalble,Health Care and Social Assistance,6752296,1775,2005,Male,Rhode Island,3804.11
150,450,All Education Categories,Health Care and Social Assistance,432316739,57331,2005,Female,Rhode Island,7540.72
151,451,Less Than High School,Health Care and Social Assistance,15944834,3099,2005,Female,Rhode Island,5145.15
152,452,High School Gradute,Health Care and Social Assistance,73474874,11944,2005,Female,Rhode Island,6151.61
153,453,Some College,Health Care and Social Assistance,151600236,20046,2005,Female,Rhode Island,7562.62
154,454,Advanced Degree,Health Care and Social Assistance,168056137,16478,2005,Female,Rhode Island,10198.82
155,455,Unavalble,Health Care and Social Assistance,23240659,5764,2005,Female,Rhode Island,4032.04
156,468,All Education Categories,Accommodation and Food Services,69926779,17427,2005,Male,Rhode Island,4012.55
157,469,Less Than High School,Accommodation and Food Services,9142377,2088,2005,Male,Rhode Island,4378.53
158,470,High School Gradute,Accommodation and Food Services,17755302,3580,2005,Male,Rhode Island,4959.58
159,471,Some College,Accommodation and Food Services,15845689,2912,2005,Male,Rhode Island,5441.51
160,472,Advanced Degree,Accommodation and Food Services,10510050,1614,2005,Male,Rhode Island,6511.8
161,473,Unavalble,Accommodation and Food Services,16673362,7233,2005,Male,Rhode Island,2305.18
162,474,All Education Categories,Accommodation and Food Services,64216014,22235,2005,Female,Rhode Island,2888.06
163,475,Less Than High School,Accommodation and Food Services,6253465,2093,2005,Female,Rhode Island,2987.8
164,476,High School Gradute,Accommodation and Food Services,15218907,4663,2005,Female,Rhode Island,3263.76
165,477,Some College,Accommodation and Food Services,14324065,3990,2005,Female,Rhode Island,3589.99
166,478,Advanced Degree,Accommodation and Food Services,8391027,1988,2005,Female,Rhode Island,4220.84
167,479,Unavalble,Accommodation and Food Services,20028550,9502,2005,Female,Rhode Island,2107.82
168,504,All Education Categories,00,2657389980,216337,2006,Male,Rhode Island,12283.57
169,505,Less Than High School,00,152617112,20361,2006,Male,Rhode Island,7495.56
170,506,High School Gradute,00,495970894,49871,2006,Male,Rhode Island,9945.08
171,507,Some College,00,663349168,54114,2006,Male,Rhode Island,12258.37
172,508,Advanced Degree,00,1217796159,60751,2006,Male,Rhode Island,20045.7
173,509,Unavalble,00,127656646,31240,2006,Male,Rhode Island,4086.32
174,510,All Education Categories,00,1900241910,239861,2006,Female,Rhode Island,7922.26
175,511,Less Than High School,00,81011679,16554,2006,Female,Rhode Island,4893.78
176,512,High School Gradute,00,332295062,52588,2006,Female,Rhode Island,6318.84
177,513,Some College,00,541333128,67177,2006,Female,Rhode Island,8058.31
178,514,Advanced Degree,00,822522089,66796,2006,Female,Rhode Island,12313.94
179,515,Unavalble,00,123079953,36745,2006,Female,Rhode Island,3349.57
180,564,All Education Categories,Manufacturing,436539762,34120,2006,Male,Rhode Island,12794.25
181,565,Less Than High School,Manufacturing,40224051,4754,2006,Male,Rhode Island,8461.1
182,566,High School Gradute,Manufacturing,113508645,10168,2006,Male,Rhode Island,11163.32
183,567,Some College,Manufacturing,130623073,9849,2006,Male,Rhode Island,13262.57
184,568,Advanced Degree,Manufacturing,137883874,7123,2006,Male,Rhode Island,19357.56
185,569,Unavalble,Manufacturing,14300119,2226,2006,Male,Rhode Island,6424.13
186,570,All Education Categories,Manufacturing,142627833,18384,2006,Female,Rhode Island,7758.26
187,571,Less Than High School,Manufacturing,16514252,3241,2006,Female,Rhode Island,5095.42
188,572,High School Gradute,Manufacturing,38918239,5732,2006,Female,Rhode Island,6789.64
189,573,Some College,Manufacturing,42640963,5078,2006,Female,Rhode Island,8397.2
190,574,Advanced Degree,Manufacturing,38538032,3035,2006,Female,Rhode Island,12697.87
191,575,Unavalble,Manufacturing,6016346,1299,2006,Female,Rhode Island,4631.52
192,588,All Education Categories,Retail Trade,206543530,26159,2006,Male,Rhode Island,7895.7
193,589,Less Than High School,Retail Trade,16540819,2473,2006,Male,Rhode Island,6688.56
194,590,High School Gradute,Retail Trade,55210873,6518,2006,Male,Rhode Island,8470.52
195,591,Some College,Retail Trade,56998562,5780,2006,Male,Rhode Island,9861.34
196,592,Advanced Degree,Retail Trade,51750911,3607,2006,Male,Rhode Island,14347.36
197,593,Unavalble,Retail Trade,26042367,7781,2006,Male,Rhode Island,3346.92
198,594,All Education Categories,Retail Trade,117959108,25528,2006,Female,Rhode Island,4620.77
199,595,Less Than High School,Retail Trade,7887020,1946,2006,Female,Rhode Island,4052.94
200,596,High School Gradute,Retail Trade,30971741,6441,2006,Female,Rhode Island,4808.53
201,597,Some College,Retail Trade,31606105,5569,2006,Female,Rhode Island,5675.36
202,598,Advanced Degree,Retail Trade,26407092,3168,2006,Female,Rhode Island,8335.57
203,599,Unavalble,Retail Trade,21087150,8403,2006,Female,Rhode Island,2509.48
204,624,All Education Categories,Finance and Insurance,256950697,9630,2006,Male,Rhode Island,26682.32
205,625,Less Than High School,Finance and Insurance,3204320,295,2006,Male,Rhode Island,10862.1
206,626,High School Gradute,Finance and Insurance,18086000,1143,2006,Male,Rhode Island,15823.27
207,627,Some College,Finance and Insurance,42075182,2098,2006,Male,Rhode Island,20054.9
208,628,Advanced Degree,Finance and Insurance,187456933,5276,2006,Male,Rhode Island,35530.12
209,629,Unavalble,Finance and Insurance,6128262,818,2006,Male,Rhode Island,7491.76
210,630,All Education Categories,Finance and Insurance,191046128,15805,2006,Female,Rhode Island,12087.7
211,631,Less Than High School,Finance and Insurance,3226832,457,2006,Female,Rhode Island,7060.9
212,632,High School Gradute,Finance and Insurance,24181038,2765,2006,Female,Rhode Island,8745.4
213,633,Some College,Finance and Insurance,45590952,4368,2006,Female,Rhode Island,10437.49
214,634,Advanced Degree,Finance and Insurance,108599210,6702,2006,Female,Rhode Island,16204.0
215,635,Unavalble,Finance and Insurance,9448096,1515,2006,Female,Rhode Island,6236.37
216,684,All Education Categories,Educational Services,265010826,21487,2006,Male,Rhode Island,12333.54
217,685,Less Than High School,Educational Services,7488312,870,2006,Male,Rhode Island,8607.26
218,686,High School Gradute,Educational Services,37816946,3568,2006,Male,Rhode Island,10598.92
219,687,Some College,Educational Services,65081332,5339,2006,Male,Rhode Island,12189.8
220,688,Advanced Degree,Educational Services,149127932,10004,2006,Male,Rhode Island,14906.83
221,689,Unavalble,Educational Services,5496305,1705,2006,Male,Rhode Island,3223.64
222,690,All Education Categories,Educational Services,333567660,33475,2006,Female,Rhode Island,9964.68
223,691,Less Than High School,Educational Services,6100242,1039,2006,Female,Rhode Island,5871.26
224,692,High School Gradute,Educational Services,43291773,5964,2006,Female,Rhode Island,7258.85
225,693,Some College,Educational Services,81966634,8882,2006,Female,Rhode Island,9228.4
226,694,Advanced Degree,Educational Services,195313565,15175,2006,Female,Rhode Island,12870.75
227,695,Unavalble,Educational Services,6895446,2415,2006,Female,Rhode Island,2855.26
228,696,All Education Categories,Health Care and Social Assistance,209091147,15738,2006,Male,Rhode Island,13285.75
229,697,Less Than High School,Health Care and Social Assistance,7857426,1099,2006,Male,Rhode Island,7149.61
230,698,High School Gradute,Health Care and Social Assistance,26772232,2888,2006,Male,Rhode Island,9270.16
231,699,Some College,Health Care and Social Assistance,49082416,4142,2006,Male,Rhode Island,11849.93
232,700,Advanced Degree,Health Care and Social Assistance,118007993,5836,2006,Male,Rhode Island,20220.7
233,701,Unavalble,Health Care and Social Assistance,7371080,1773,2006,Male,Rhode Island,4157.41
234,702,All Education Categories,Health Care and Social Assistance,470568655,58174,2006,Female,Rhode Island,8088.99
235,703,Less Than High School,Health Care and Social Assistance,18033648,3242,2006,Female,Rhode Island,5562.51
236,704,High School Gradute,Health Care and Social Assistance,80574514,12142,2006,Female,Rhode Island,6636.02
237,705,Some College,Health Care and Social Assistance,164787253,20201,2006,Female,Rhode Island,8157.38
238,706,Advanced Degree,Health Care and Social Assistance,181365903,16601,2006,Female,Rhode Island,10925.0
239,707,Unavalble,Health Care and Social Assistance,25807337,5988,2006,Female,Rhode Island,4309.84
240,720,All Education Categories,Accommodation and Food Services,73721603,17095,2006,Male,Rhode Island,4312.47
241,721,Less Than High School,Accommodation and Food Services,9862785,2134,2006,Male,Rhode Island,4621.74
242,722,High School Gradute,Accommodation and Food Services,18892952,3553,2006,Male,Rhode Island,5317.46
243,723,Some College,Accommodation and Food Services,16852615,2897,2006,Male,Rhode Island,5817.26
244,724,Advanced Degree,Accommodation and Food Services,10883324,1606,2006,Male,Rhode Island,6776.67
245,725,Unavalble,Accommodation and Food Services,17229928,6906,2006,Male,Rhode Island,2494.92
246,726,All Education Categories,Accommodation and Food Services,70069060,22321,2006,Female,Rhode Island,3139.15
247,727,Less Than High School,Accommodation and Food Services,6995426,2130,2006,Female,Rhode Island,3284.24
248,728,High School Gradute,Accommodation and Food Services,16489716,4632,2006,Female,Rhode Island,3559.96
249,729,Some College,Accommodation and Food Services,15496926,3994,2006,Female,Rhode Island,3880.05
250,730,Advanced Degree,Accommodation and Food Services,9101125,2036,2006,Female,Rhode Island,4470.1
251,731,Unavalble,Accommodation and Food Services,21985867,9529,2006,Female,Rhode Island,2307.26
252,756,All Education Categories,00,2895774980,219749,2007,Male,Rhode Island,13177.65
253,757,Less Than High School,00,160571753,20986,2007,Male,Rhode Island,7651.37
254,758,High School Gradute,00,530627970,50844,2007,Male,Rhode Island,10436.39
255,759,Some College,00,715236658,55327,2007,Male,Rhode Island,12927.44
256,760,Advanced Degree,00,1359516822,61921,2007,Male,Rhode Island,21955.67
257,761,Unavalble,00,129821778,30672,2007,Male,Rhode Island,4232.58
258,762,All Education Categories,00,2011980088,244307,2007,Female,Rhode Island,8235.46
259,763,Less Than High School,00,86671672,17186,2007,Female,Rhode Island,5043.16
260,764,High School Gradute,00,349862900,53504,2007,Female,Rhode Island,6539.0
261,765,Some College,00,570762222,68613,2007,Female,Rhode Island,8318.57
262,766,Advanced Degree,00,877615734,68324,2007,Female,Rhode Island,12844.91
263,767,Unavalble,00,127067561,36681,2007,Female,Rhode Island,3464.12
264,816,All Education Categories,Manufacturing,466566260,33985,2007,Male,Rhode Island,13728.59
265,817,Less Than High School,Manufacturing,40327794,4742,2007,Male,Rhode Island,8504.39
266,818,High School Gradute,Manufacturing,116098792,10099,2007,Male,Rhode Island,11496.07
267,819,Some College,Manufacturing,137520077,9821,2007,Male,Rhode Island,14002.66
268,820,Advanced Degree,Manufacturing,158753843,7176,2007,Male,Rhode Island,22122.89
269,821,Unavalble,Manufacturing,13865755,2147,2007,Male,Rhode Island,6458.2
270,822,All Education Categories,Manufacturing,147003095,18066,2007,Female,Rhode Island,8137.0
271,823,Less Than High School,Manufacturing,15912921,3118,2007,Female,Rhode Island,5103.57
272,824,High School Gradute,Manufacturing,38446485,5540,2007,Female,Rhode Island,6939.8
273,825,Some College,Manufacturing,43865800,5041,2007,Female,Rhode Island,8701.81
274,826,Advanced Degree,Manufacturing,42748632,3094,2007,Female,Rhode Island,13816.62
275,827,Unavalble,Manufacturing,6029257,1274,2007,Female,Rhode Island,4732.54
276,840,All Education Categories,Retail Trade,242463812,25889,2007,Male,Rhode Island,9365.51
277,841,Less Than High School,Retail Trade,17227391,2501,2007,Male,Rhode Island,6888.2
278,842,High School Gradute,Retail Trade,64567900,6451,2007,Male,Rhode Island,10008.98
279,843,Some College,Retail Trade,64240023,5753,2007,Male,Rhode Island,11166.35
280,844,Advanced Degree,Retail Trade,70170268,3620,2007,Male,Rhode Island,19384.05
281,845,Unavalble,Retail Trade,26258231,7564,2007,Male,Rhode Island,3471.47
282,846,All Education Categories,Retail Trade,126187707,25518,2007,Female,Rhode Island,4945.05
283,847,Less Than High School,Retail Trade,8591825,1994,2007,Female,Rhode Island,4308.84
284,848,High School Gradute,Retail Trade,32721804,6391,2007,Female,Rhode Island,5119.98
285,849,Some College,Retail Trade,33694918,5579,2007,Female,Rhode Island,6039.6
286,850,Advanced Degree,Retail Trade,28933787,3200,2007,Female,Rhode Island,9041.81
287,851,Unavalble,Retail Trade,22245373,8354,2007,Female,Rhode Island,2662.84
288,876,All Education Categories,Finance and Insurance,280784205,10155,2007,Male,Rhode Island,27649.85
289,877,Less Than High School,Finance and Insurance,3851968,358,2007,Male,Rhode Island,10759.69
290,878,High School Gradute,Finance and Insurance,19849316,1243,2007,Male,Rhode Island,15968.88
291,879,Some College,Finance and Insurance,44790446,2206,2007,Male,Rhode Island,20303.92
292,880,Advanced Degree,Finance and Insurance,205568426,5462,2007,Male,Rhode Island,37636.11
293,881,Unavalble,Finance and Insurance,6724050,887,2007,Male,Rhode Island,7580.67
294,882,All Education Categories,Finance and Insurance,215831260,16905,2007,Female,Rhode Island,12767.3
295,883,Less Than High School,Finance and Insurance,3952294,542,2007,Female,Rhode Island,7292.06
296,884,High School Gradute,Finance and Insurance,27135072,2978,2007,Female,Rhode Island,9111.84
297,885,Some College,Finance and Insurance,50737198,4656,2007,Female,Rhode Island,10897.16
298,886,Advanced Degree,Finance and Insurance,123249404,7052,2007,Female,Rhode Island,17477.23
299,887,Unavalble,Finance and Insurance,10757293,1676,2007,Female,Rhode Island,6418.43
300,936,All Education Categories,Educational Services,279553499,22282,2007,Male,Rhode Island,12546.16
301,937,Less Than High School,Educational Services,8229177,955,2007,Male,Rhode Island,8616.94
302,938,High School Gradute,Educational Services,40646091,3753,2007,Male,Rhode Island,10830.29
303,939,Some College,Educational Services,69617500,5570,2007,Male,Rhode Island,12498.65
304,940,Advanced Degree,Educational Services,155193674,10227,2007,Male,Rhode Island,15174.9
305,941,Unavalble,Educational Services,5867057,1776,2007,Male,Rhode Island,3303.52
306,942,All Education Categories,Educational Services,345997953,34360,2007,Female,Rhode Island,10069.79
307,943,Less Than High School,Educational Services,6696239,1113,2007,Female,Rhode Island,6016.39
308,944,High School Gradute,Educational Services,45871316,6145,2007,Female,Rhode Island,7464.82
309,945,Some College,Educational Services,86477940,9196,2007,Female,Rhode Island,9403.86
310,946,Advanced Degree,Educational Services,200011448,15448,2007,Female,Rhode Island,12947.4
311,947,Unavalble,Educational Services,6941010,2458,2007,Female,Rhode Island,2823.84
312,948,All Education Categories,Health Care and Social Assistance,213732198,15995,2007,Male,Rhode Island,13362.44
313,949,Less Than High School,Health Care and Social Assistance,8460424,1166,2007,Male,Rhode Island,7255.94
314,950,High School Gradute,Health Care and Social Assistance,27933825,3007,2007,Male,Rhode Island,9289.6
315,951,Some College,Health Care and Social Assistance,50316785,4241,2007,Male,Rhode Island,11864.37
316,952,Advanced Degree,Health Care and Social Assistance,119797763,5852,2007,Male,Rhode Island,20471.25
317,953,Unavalble,Health Care and Social Assistance,7223401,1729,2007,Male,Rhode Island,4177.79
318,954,All Education Categories,Health Care and Social Assistance,487691513,59055,2007,Female,Rhode Island,8258.26
319,955,Less Than High School,Health Care and Social Assistance,19622189,3406,2007,Female,Rhode Island,5761.07
320,956,High School Gradute,Health Care and Social Assistance,84089401,12404,2007,Female,Rhode Island,6779.22
321,957,Some College,Health Care and Social Assistance,170113949,20483,2007,Female,Rhode Island,8305.13
322,958,Advanced Degree,Health Care and Social Assistance,187905828,16823,2007,Female,Rhode Island,11169.58
