,Unnamed: 0,education,industry,Payroll,Emp,year,sex,state,Average_pay
71,3323,Unavalble,Accommodation,6866801,2623,2006,Female,Iowa,2617.92
72,4380,All Education Categories,Educational Services,458121571,44051,2007,Male,Iowa,10399.8
73,4381,Less Than High School,Educational Services,11704129,1888,2007,Male,Iowa,6199.22
74,4382,High School Gradute,Educational Services,61997920,8137,2007,Male,Iowa,7619.26
75,4383,Some College,Educational Services,101843185,10916,2007,Male,Iowa,9329.72
76,4384,Advanced Degree,Educational Services,274730394,21123,2007,Male,Iowa,13006.22
77,4385,Unavalble,Educational Services,7845944,1988,2007,Male,Iowa,3946.65
78,4386,All Education Categories,Educational Services,730681003,98741,2007,Female,Iowa,7399.98
79,4387,Less Than High School,Educational Services,12060690,2901,2007,Female,Iowa,4157.43
80,4388,High School Gradute,Educational Services,110077802,20987,2007,Female,Iowa,5245.05
81,4389,Some College,Educational Services,194389977,28742,2007,Female,Iowa,6763.27
82,4390,Advanced Degree,Educational Services,393244965,41075,2007,Female,Iowa,9573.83
83,4391,Unavalble,Educational Services,20907569,5037,2007,Female,Iowa,4150.8
84,4476,All Education Categories,Accommodation,36043365,6271,2007,Male,Iowa,5747.63
85,4477,Less Than High School,Accommodation,4458574,846,2007,Male,Iowa,5270.18
86,4478,High School Gradute,Accommodation,10895126,1751,2007,Male,Iowa,6222.23
87,4479,Some College,Accommodation,9759095,1415,2007,Male,Iowa,6896.89
88,4480,Advanced Degree,Accommodation,6026892,689,2007,Male,Iowa,8747.3
89,4481,Unavalble,Accommodation,4903680,1570,2007,Male,Iowa,3123.36
90,4482,All Education Categories,Accommodation,44296661,10955,2007,Female,Iowa,4043.51
91,4483,Less Than High School,Accommodation,4652759,1241,2007,Female,Iowa,3749.2
92,4484,High School Gradute,Accommodation,12983314,3157,2007,Female,Iowa,4112.55
93,4485,Some College,Accommodation,12839420,2758,2007,Female,Iowa,4655.34
94,4486,Advanced Degree,Accommodation,6827867,1181,2007,Female,Iowa,5781.43
95,4487,Unavalble,Accommodation,6993301,2619,2007,Female,Iowa,2670.22
96,5544,All Education Categories,Educational Services,477489046,44549,2008,Male,Iowa,10718.29
97,5545,Less Than High School,Educational Services,12970272,2008,2008,Male,Iowa,6459.3
98,5546,High School Gradute,Educational Services,66387382,8392,2008,Male,Iowa,7910.79
99,5547,Some College,Educational Services,107329466,11121,2008,Male,Iowa,9651.06
100,5548,Advanced Degree,Educational Services,282780304,21003,2008,Male,Iowa,13463.81
101,5549,Unavalble,Educational Services,8021621,2026,2008,Male,Iowa,3959.34
102,5550,All Education Categories,Educational Services,773004188,99301,2008,Female,Iowa,7784.46
103,5551,Less Than High School,Educational Services,13558059,3070,2008,Female,Iowa,4416.31
104,5552,High School Gradute,Educational Services,117098040,21055,2008,Female,Iowa,5561.53
105,5553,Some College,Educational Services,208273208,29152,2008,Female,Iowa,7144.39
106,5554,Advanced Degree,Educational Services,412352334,40895,2008,Female,Iowa,10083.2
107,5555,Unavalble,Educational Services,21722546,5129,2008,Female,Iowa,4235.24
108,5640,All Education Categories,Accommodation,37965667,6443,2008,Male,Iowa,5892.54
109,5641,Less Than High School,Accommodation,4752294,885,2008,Male,Iowa,5369.82
110,5642,High School Gradute,Accommodation,11580088,1856,2008,Male,Iowa,6239.27
111,5643,Some College,Accommodation,10298947,1493,2008,Male,Iowa,6898.16
112,5644,Advanced Degree,Accommodation,6307961,730,2008,Male,Iowa,8641.04
113,5645,Unavalble,Accommodation,5026378,1480,2008,Male,Iowa,3396.2
114,5646,All Education Categories,Accommodation,46903718,11094,2008,Female,Iowa,4227.85
115,5647,Less Than High School,Accommodation,4982360,1276,2008,Female,Iowa,3904.67
116,5648,High School Gradute,Accommodation,13653465,3147,2008,Female,Iowa,4338.57
117,5649,Some College,Accommodation,13895999,2871,2008,Female,Iowa,4840.13
118,5650,Advanced Degree,Accommodation,7285810,1235,2008,Female,Iowa,5899.44
119,5651,Unavalble,Accommodation,7086084,2565,2008,Female,Iowa,2762.61
120,6696,All Education Categories,Educational Services,500677631,45216,2009,Male,Iowa,11073.02
121,6697,Less Than High School,Educational Services,14626473,2147,2009,Male,Iowa,6812.52
122,6698,High School Gradute,Educational Services,71068270,8649,2009,Male,Iowa,8216.93
123,6699,Some College,Educational Services,113954858,11409,2009,Male,Iowa,9988.15
124,6700,Advanced Degree,Educational Services,292196179,20828,2009,Male,Iowa,14029.01
125,6701,Unavalble,Educational Services,8831851,2184,2009,Male,Iowa,4043.89
126,6702,All Education Categories,Educational Services,819353167,101074,2009,Female,Iowa,8106.47
127,6703,Less Than High School,Educational Services,15747528,3289,2009,Female,Iowa,4787.94
128,6704,High School Gradute,Educational Services,125825834,21416,2009,Female,Iowa,5875.32
129,6705,Some College,Educational Services,223640246,29848,2009,Female,Iowa,7492.64
130,6706,Advanced Degree,Educational Services,431412016,41134,2009,Female,Iowa,10487.97
131,6707,Unavalble,Educational Services,22727543,5387,2009,Female,Iowa,4218.96
132,6792,All Education Categories,Accommodation,34112975,6294,2009,Male,Iowa,5419.92
133,6793,Less Than High School,Accommodation,4416595,874,2009,Male,Iowa,5053.31
134,6794,High School Gradute,Accommodation,10600092,1804,2009,Male,Iowa,5875.88
135,6795,Some College,Accommodation,9493940,1472,2009,Male,Iowa,6449.69
136,6796,Advanced Degree,Accommodation,5350369,729,2009,Male,Iowa,7339.33
137,6797,Unavalble,Accommodation,4251980,1417,2009,Male,Iowa,3000.69
138,6798,All Education Categories,Accommodation,43060899,10900,2009,Female,Iowa,3950.54
139,6799,Less Than High School,Accommodation,4687625,1281,2009,Female,Iowa,3659.35
140,6800,High School Gradute,Accommodation,12830818,3159,2009,Female,Iowa,4061.67
141,6801,Some College,Accommodation,12797870,2826,2009,Female,Iowa,4528.62
142,6802,Advanced Degree,Accommodation,6600085,1241,2009,Female,Iowa,5318.36
143,6803,Unavalble,Accommodation,6144502,2394,2009,Female,Iowa,2566.63
144,7848,All Education Categories,Educational Services,492338797,44969,2010,Male,Iowa,10948.4
145,7849,Less Than High School,Educational Services,15406847,2231,2010,Male,Iowa,6905.8
146,7850,High School Gradute,Educational Services,71910930,8764,2010,Male,Iowa,8205.26
147,7851,Some College,Educational Services,113990512,11494,2010,Male,Iowa,9917.39
148,7852,Advanced Degree,Educational Services,283067700,20393,2010,Male,Iowa,13880.63
149,7853,Unavalble,Educational Services,7962808,2087,2010,Male,Iowa,3815.43
150,7854,All Education Categories,Educational Services,817003079,100797,2010,Female,Iowa,8105.43
151,7855,Less Than High School,Educational Services,17307483,3468,2010,Female,Iowa,4990.62
152,7856,High School Gradute,Educational Services,127752293,21460,2010,Female,Iowa,5953.04
153,7857,Some College,Educational Services,225943533,30107,2010,Female,Iowa,7504.68
154,7858,Advanced Degree,Educational Services,425739442,40599,2010,Female,Iowa,10486.45
155,7859,Unavalble,Educational Services,20260328,5162,2010,Female,Iowa,3924.9
156,7944,All Education Categories,Accommodation,31333064,5877,2010,Male,Iowa,5331.47
157,7945,Less Than High School,Accommodation,4105560,834,2010,Male,Iowa,4922.73
158,7946,High School Gradute,Accommodation,9662309,1694,2010,Male,Iowa,5703.84
159,7947,Some College,Accommodation,8894444,1427,2010,Male,Iowa,6232.97
160,7948,Advanced Degree,Accommodation,5101186,719,2010,Male,Iowa,7094.83
161,7949,Unavalble,Accommodation,3569565,1203,2010,Male,Iowa,2967.22
162,7950,All Education Categories,Accommodation,39421487,10278,2010,Female,Iowa,3835.52
163,7951,Less Than High School,Accommodation,4438231,1228,2010,Female,Iowa,3614.19
164,7952,High School Gradute,Accommodation,11737582,2987,2010,Female,Iowa,3929.56
165,7953,Some College,Accommodation,11795747,2693,2010,Female,Iowa,4380.15
166,7954,Advanced Degree,Accommodation,6130077,1206,2010,Female,Iowa,5082.98
167,7955,Unavalble,Accommodation,5319850,2165,2010,Female,Iowa,2457.21
168,9012,All Education Categories,Educational Services,503800887,45419,2011,Male,Iowa,11092.29
169,9013,Less Than High School,Educational Services,17288268,2384,2011,Male,Iowa,7251.79
170,9014,High School Gradute,Educational Services,76406954,9113,2011,Male,Iowa,8384.39
171,9015,Some College,Educational Services,118616287,11738,2011,Male,Iowa,10105.32
172,9016,Advanced Degree,Educational Services,283418262,20015,2011,Male,Iowa,14160.29
173,9017,Unavalble,Educational Services,8071116,2168,2011,Male,Iowa,3722.84
174,9018,All Education Categories,Educational Services,841266601,101450,2011,Female,Iowa,8292.43
175,9019,Less Than High School,Educational Services,20217233,3769,2011,Female,Iowa,5364.08
176,9020,High School Gradute,Educational Services,135341053,21757,2011,Female,Iowa,6220.58
177,9021,Some College,Educational Services,235792597,30551,2011,Female,Iowa,7718.0
178,9022,Advanced Degree,Educational Services,428115359,40185,2011,Female,Iowa,10653.61
179,9023,Unavalble,Educational Services,21800358,5188,2011,Female,Iowa,4202.07
180,9108,All Education Categories,Accommodation,32716371,5803,2011,Male,Iowa,5637.84
181,9109,Less Than High School,Accommodation,4222945,812,2011,Male,Iowa,5200.67
182,9110,High School Gradute,Accommodation,10018982,1674,2011,Male,Iowa,5985.05
183,9111,Some College,Accommodation,9235451,1402,2011,Male,Iowa,6587.34
184,9112,Advanced Degree,Accommodation,5573675,718,2011,Male,Iowa,7762.78
185,9113,Unavalble,Accommodation,3665318,1196,2011,Male,Iowa,3064.65
186,9114,All Education Categories,Accommodation,40840820,10169,2011,Female,Iowa,4016.21
187,9115,Less Than High School,Accommodation,4507086,1192,2011,Female,Iowa,3781.11
188,9116,High School Gradute,Accommodation,11985944,2904,2011,Female,Iowa,4127.39
189,9117,Some College,Accommodation,12163777,2643,2011,Female,Iowa,4602.26
190,9118,Advanced Degree,Accommodation,6363414,1207,2011,Female,Iowa,5272.09
191,9119,Unavalble,Accommodation,5820600,2223,2011,Female,Iowa,2618.35
192,10176,All Education Categories,Educational Services,523605658,46368,2012,Male,Iowa,11292.39
193,10177,Less Than High School,Educational Services,19870194,2589,2012,Male,Iowa,7674.85
194,10178,High School Gradute,Educational Services,82172024,9481,2012,Male,Iowa,8667.02
195,10179,Some College,Educational Services,125253209,12081,2012,Male,Iowa,10367.78
196,10180,Advanced Degree,Educational Services,287219557,19936,2012,Male,Iowa,14407.08
197,10181,Unavalble,Educational Services,9090675,2282,2012,Male,Iowa,3983.64
198,10182,All Education Categories,Educational Services,882546149,103610,2012,Female,Iowa,8517.96
199,10183,Less Than High School,Educational Services,23973731,4106,2012,Female,Iowa,5838.71
200,10184,High School Gradute,Educational Services,146127817,22323,2012,Female,Iowa,6546.07
201,10185,Some College,Educational Services,250208946,31326,2012,Female,Iowa,7987.26
202,10186,Advanced Degree,Educational Services,438333603,40365,2012,Female,Iowa,10859.25
203,10187,Unavalble,Educational Services,23902051,5490,2012,Female,Iowa,4353.74
204,10272,All Education Categories,Accommodation,37045602,6295,2012,Male,Iowa,5884.92
205,10273,Less Than High School,Accommodation,4819917,870,2012,Male,Iowa,5540.13
206,10274,High School Gradute,Accommodation,11240140,1798,2012,Male,Iowa,6251.47
207,10275,Some College,Accommodation,10475516,1527,2012,Male,Iowa,6860.19
208,10276,Advanced Degree,Accommodation,6338034,841,2012,Male,Iowa,7536.31
209,10277,Unavalble,Accommodation,4171995,1259,2012,Male,Iowa,3313.74
210,10278,All Education Categories,Accommodation,45576077,10522,2012,Female,Iowa,4331.5
211,10279,Less Than High School,Accommodation,5061616,1232,2012,Female,Iowa,4108.45
212,10280,High School Gradute,Accommodation,13278774,3009,2012,Female,Iowa,4413.02
213,10281,Some College,Accommodation,13621078,2777,2012,Female,Iowa,4904.96
214,10282,Advanced Degree,Accommodation,7180700,1302,2012,Female,Iowa,5515.13
215,10283,Unavalble,Accommodation,6433909,2203,2012,Female,Iowa,2920.52
216,10428,All Education Categories,00,6608566801,672615,2004,Male,Iowa,9825.18
217,10429,Less Than High School,00,383109475,56573,2004,Male,Iowa,6771.95
218,10430,High School Gradute,00,1567745353,184539,2004,Male,Iowa,8495.47
219,10431,Some College,00,1817013770,176978,2004,Male,Iowa,10266.89
220,10432,Advanced Degree,00,2452870190,148441,2004,Male,Iowa,16524.21
221,10433,Unavalble,00,387828013,106083,2004,Male,Iowa,3655.89
222,10434,All Education Categories,00,4244504611,692019,2004,Female,Iowa,6133.51
223,10435,Less Than High School,00,151423442,35948,2004,Female,Iowa,4212.29
224,10436,High School Gradute,00,887762122,170724,2004,Female,Iowa,5199.98
225,10437,Some College,00,1331660490,205479,2004,Female,Iowa,6480.76
226,10438,Advanced Degree,00,1537674784,161360,2004,Female,Iowa,9529.47
227,10439,Unavalble,00,335983771,118508,2004,Female,Iowa,2835.11
228,10488,All Education Categories,Manufacturing,1720498750,154997,2004,Male,Iowa,11100.21
229,10489,Less Than High School,Manufacturing,133710424,16136,2004,Male,Iowa,8286.47
230,10490,High School Gradute,Manufacturing,535162273,53524,2004,Male,Iowa,9998.55
231,10491,Some College,Manufacturing,538504336,46665,2004,Male,Iowa,11539.79
232,10492,Advanced Degree,Manufacturing,430786229,25793,2004,Male,Iowa,16701.67
233,10493,Unavalble,Manufacturing,82335488,12880,2004,Male,Iowa,6392.51
234,10494,All Education Categories,Manufacturing,485588277,63280,2004,Female,Iowa,7673.65
235,10495,Less Than High School,Manufacturing,34928949,5821,2004,Female,Iowa,6000.51
236,10496,High School Gradute,Manufacturing,155902179,22259,2004,Female,Iowa,7004.01
237,10497,Some College,Manufacturing,163689113,20557,2004,Female,Iowa,7962.69
238,10498,Advanced Degree,Manufacturing,106303019,9886,2004,Female,Iowa,10752.88
239,10499,Unavalble,Manufacturing,24765017,4757,2004,Female,Iowa,5206.02
240,10512,All Education Categories,Retail Trade,549638920,84276,2004,Male,Iowa,6521.89
241,10513,Less Than High School,Retail Trade,38641380,6842,2004,Male,Iowa,5647.67
242,10514,High School Gradute,Retail Trade,163396908,22666,2004,Male,Iowa,7208.9
243,10515,Some College,Retail Trade,161234568,18882,2004,Male,Iowa,8539.06
244,10516,Advanced Degree,Retail Trade,115236607,9727,2004,Male,Iowa,11847.09
245,10517,Unavalble,Retail Trade,71129457,26159,2004,Male,Iowa,2719.12
246,10518,All Education Categories,Retail Trade,337839691,93444,2004,Female,Iowa,3615.42
247,10519,Less Than High School,Retail Trade,21227433,6319,2004,Female,Iowa,3359.3
248,10520,High School Gradute,Retail Trade,109849901,27776,2004,Female,Iowa,3954.85
249,10521,Some College,Retail Trade,95142570,21548,2004,Female,Iowa,4415.38
250,10522,Advanced Degree,Retail Trade,55364200,9284,2004,Female,Iowa,5963.4
251,10523,Unavalble,Retail Trade,56255588,28516,2004,Female,Iowa,1972.77
252,10548,All Education Categories,Finance and Insurance,592755992,26341,2004,Male,Iowa,22503.17
253,10549,Less Than High School,Finance and Insurance,5628220,601,2004,Male,Iowa,9364.76
254,10550,High School Gradute,Finance and Insurance,41420715,3105,2004,Male,Iowa,13340.0
255,10551,Some College,Finance and Insurance,104934900,5865,2004,Male,Iowa,17891.71
256,10552,Advanced Degree,Finance and Insurance,423521663,14345,2004,Male,Iowa,29523.99
257,10553,Unavalble,Finance and Insurance,17250494,2425,2004,Male,Iowa,7113.61
258,10554,All Education Categories,Finance and Insurance,549258041,54435,2004,Female,Iowa,10090.16
259,10555,Less Than High School,Finance and Insurance,6487454,1024,2004,Female,Iowa,6335.4
260,10556,High School Gradute,Finance and Insurance,78886126,10497,2004,Female,Iowa,7515.11
261,10557,Some College,Finance and Insurance,146278126,16057,2004,Female,Iowa,9109.93
262,10558,Advanced Degree,Finance and Insurance,282794218,20820,2004,Female,Iowa,13582.82
263,10559,Unavalble,Finance and Insurance,34812117,6037,2004,Female,Iowa,5766.46
264,10608,All Education Categories,Educational Services,407024291,43274,2004,Male,Iowa,9405.75
265,10609,Less Than High School,Educational Services,9622052,1817,2004,Male,Iowa,5295.57
266,10610,High School Gradute,Educational Services,52543673,7766,2004,Male,Iowa,6765.86
267,10611,Some College,Educational Services,86313634,10377,2004,Male,Iowa,8317.78
268,10612,Advanced Degree,Educational Services,251260656,21181,2004,Male,Iowa,11862.55
269,10613,Unavalble,Educational Services,7284276,2132,2004,Male,Iowa,3416.64
270,10614,All Education Categories,Educational Services,598354797,92138,2004,Female,Iowa,6494.12
271,10615,Less Than High School,Educational Services,8856674,2578,2004,Female,Iowa,3435.48
272,10616,High School Gradute,Educational Services,89276858,19701,2004,Female,Iowa,4531.59
273,10617,Some College,Educational Services,151595560,25773,2004,Female,Iowa,5881.95
274,10618,Advanced Degree,Educational Services,330179724,38930,2004,Female,Iowa,8481.37
275,10619,Unavalble,Educational Services,18445981,5158,2004,Female,Iowa,3576.19
276,10620,All Education Categories,Health Care and Social Assistance,430590935,30902,2004,Male,Iowa,13934.08
277,10621,Less Than High School,Health Care and Social Assistance,10600540,1742,2004,Male,Iowa,6085.27
278,10622,High School Gradute,Health Care and Social Assistance,46289603,5877,2004,Male,Iowa,7876.4
279,10623,Some College,Health Care and Social Assistance,92405529,8097,2004,Male,Iowa,11412.32
280,10624,Advanced Degree,Health Care and Social Assistance,269480272,11374,2004,Male,Iowa,23692.66
281,10625,Unavalble,Health Care and Social Assistance,11814990,3813,2004,Male,Iowa,3098.61
282,10626,All Education Categories,Health Care and Social Assistance,975350222,150871,2004,Female,Iowa,6464.8
283,10627,Less Than High School,Health Care and Social Assistance,27996789,6255,2004,Female,Iowa,4475.91
284,10628,High School Gradute,Health Care and Social Assistance,176436581,32931,2004,Female,Iowa,5357.77
285,10629,Some College,Health Care and Social Assistance,367959714,54807,2004,Female,Iowa,6713.74
286,10630,Advanced Degree,Health Care and Social Assistance,328210885,35388,2004,Female,Iowa,9274.64
287,10631,Unavalble,Health Care and Social Assistance,74746253,21490,2004,Female,Iowa,3478.19
288,10644,All Education Categories,Accommodation and Food Services,129544644,41351,2004,Male,Iowa,3132.81
289,10645,Less Than High School,Accommodation and Food Services,14362368,3857,2004,Male,Iowa,3723.71
290,10646,High School Gradute,Accommodation and Food Services,32055034,7695,2004,Male,Iowa,4165.7
291,10647,Some College,Accommodation and Food Services,26977139,5921,2004,Male,Iowa,4556.18
292,10648,Advanced Degree,Accommodation and Food Services,15405721,2672,2004,Male,Iowa,5765.61
293,10649,Unavalble,Accommodation and Food Services,40744382,21205,2004,Male,Iowa,1921.45
294,10650,All Education Categories,Accommodation and Food Services,140849804,58582,2004,Female,Iowa,2404.32
295,10651,Less Than High School,Accommodation and Food Services,12175097,4546,2004,Female,Iowa,2678.2
296,10652,High School Gradute,Accommodation and Food Services,35959294,12349,2004,Female,Iowa,2911.92
297,10653,Some College,Accommodation and Food Services,31768536,10107,2004,Female,Iowa,3143.22
298,10654,Advanced Degree,Accommodation and Food Services,15399487,4204,2004,Female,Iowa,3663.06
299,10655,Unavalble,Accommodation and Food Services,45547390,27376,2004,Female,Iowa,1663.77
300,10680,All Education Categories,00,6884525426,683898,2005,Male,Iowa,10066.6
301,10681,Less Than High School,00,400385355,57970,2005,Male,Iowa,6906.77
302,10682,High School Gradute,00,1630492514,188135,2005,Male,Iowa,8666.61
303,10683,Some College,00,1904745605,181765,2005,Male,Iowa,10479.17
304,10684,Advanced Degree,00,2556322164,150802,2005,Male,Iowa,16951.51
305,10685,Unavalble,00,392579789,105227,2005,Male,Iowa,3730.79
306,10686,All Education Categories,00,4318819304,698434,2005,Female,Iowa,6183.58
307,10687,Less Than High School,00,155958779,36431,2005,Female,Iowa,4280.94
308,10688,High School Gradute,00,899115684,171618,2005,Female,Iowa,5239.05
309,10689,Some College,00,1361671134,208900,2005,Female,Iowa,6518.29
310,10690,Advanced Degree,00,1571642139,163347,2005,Female,Iowa,9621.49
311,10691,Unavalble,00,330431568,118139,2005,Female,Iowa,2796.97
312,10740,All Education Categories,Manufacturing,1851440881,161209,2005,Male,Iowa,11484.72
313,10741,Less Than High School,Manufacturing,142451571,16679,2005,Male,Iowa,8540.77
314,10742,High School Gradute,Manufacturing,565997556,55160,2005,Male,Iowa,10261.01
315,10743,Some College,Manufacturing,579250994,48558,2005,Male,Iowa,11929.05
316,10744,Advanced Degree,Manufacturing,470446112,26679,2005,Male,Iowa,17633.57
317,10745,Unavalble,Manufacturing,93294648,14133,2005,Male,Iowa,6601.19
318,10746,All Education Categories,Manufacturing,507618313,64693,2005,Female,Iowa,7846.57
319,10747,Less Than High School,Manufacturing,37254175,5955,2005,Female,Iowa,6255.95
320,10748,High School Gradute,Manufacturing,159890221,22503,2005,Female,Iowa,7105.28
321,10749,Some College,Manufacturing,170884206,21046,2005,Female,Iowa,8119.56
322,10750,Advanced Degree,Manufacturing,113554275,10203,2005,Female,Iowa,11129.5
323,10751,Unavalble,Manufacturing,26035435,4986,2005,Female,Iowa,5221.71
324,10764,All Education Categories,Retail Trade,540300353,82859,2005,Male,Iowa,6520.72
325,10765,Less Than High School,Retail Trade,38078051,6700,2005,Male,Iowa,5683.29
326,10766,High School Gradute,Retail Trade,160594984,22178,2005,Male,Iowa,7241.18
327,10767,Some College,Retail Trade,159460697,18706,2005,Male,Iowa,8524.57
328,10768,Advanced Degree,Retail Trade,113161613,9542,2005,Male,Iowa,11859.32
329,10769,Unavalble,Retail Trade,69005009,25734,2005,Male,Iowa,2681.47
330,10770,All Education Categories,Retail Trade,337364931,94048,2005,Female,Iowa,3587.16
331,10771,Less Than High School,Retail Trade,21396112,6313,2005,Female,Iowa,3389.21
332,10772,High School Gradute,Retail Trade,110433422,27776,2005,Female,Iowa,3975.86
333,10773,Some College,Retail Trade,96703664,21908,2005,Female,Iowa,4414.08
334,10774,Advanced Degree,Retail Trade,53747637,9487,2005,Female,Iowa,5665.4
335,10775,Unavalble,Retail Trade,55084097,28563,2005,Female,Iowa,1928.51
336,10800,All Education Categories,Finance and Insurance,620559431,26850,2005,Male,Iowa,23112.08
337,10801,Less Than High School,Finance and Insurance,5815424,615,2005,Male,Iowa,9455.97
338,10802,High School Gradute,Finance and Insurance,43949219,3210,2005,Male,Iowa,13691.35
339,10803,Some College,Finance and Insurance,112961059,6142,2005,Male,Iowa,18391.58
340,10804,Advanced Degree,Finance and Insurance,442772872,14730,2005,Male,Iowa,30059.26
