,Unnamed: 0,education,industry,Payroll,Emp,year,sex,state,Average_pay
96,564,All Education Categories,Manufacturing,4134424579,175175,2012,Male,Massachusetts,23601.68
97,565,Less Than High School,Manufacturing,276344053,19182,2012,Male,Massachusetts,14406.43
98,566,High School Gradute,Manufacturing,769675524,43249,2012,Male,Massachusetts,17796.38
99,567,Some College,Manufacturing,1099072453,49300,2012,Male,Massachusetts,22293.56
100,568,Advanced Degree,Manufacturing,1912414641,54293,2012,Male,Massachusetts,35223.96
101,569,Unavalble,Manufacturing,76917908,9150,2012,Male,Massachusetts,8406.33
102,570,All Education Categories,Manufacturing,1211977899,77115,2012,Female,Massachusetts,15716.5
103,571,Less Than High School,Manufacturing,87736926,8793,2012,Female,Massachusetts,9978.04
104,572,High School Gradute,Manufacturing,226738163,18625,2012,Female,Massachusetts,12173.86
105,573,Some College,Manufacturing,337944305,22291,2012,Female,Massachusetts,15160.57
106,574,Advanced Degree,Manufacturing,530046506,22588,2012,Female,Massachusetts,23465.84
107,575,Unavalble,Manufacturing,29511998,4819,2012,Female,Massachusetts,6124.09
108,588,All Education Categories,Retail Trade,1542807468,173145,2012,Male,Massachusetts,8910.49
109,589,Less Than High School,Retail Trade,146206635,18214,2012,Male,Massachusetts,8027.16
110,590,High School Gradute,Retail Trade,383201526,39769,2012,Male,Massachusetts,9635.68
111,591,Some College,Retail Trade,428590609,38859,2012,Male,Massachusetts,11029.38
112,592,Advanced Degree,Retail Trade,433578912,30021,2012,Male,Massachusetts,14442.52
113,593,Unavalble,Retail Trade,151229786,46283,2012,Male,Massachusetts,3267.5
114,594,All Education Categories,Retail Trade,933207190,169976,2012,Female,Massachusetts,5490.23
115,595,Less Than High School,Retail Trade,78466362,14735,2012,Female,Massachusetts,5325.17
116,596,High School Gradute,Retail Trade,223715848,38215,2012,Female,Massachusetts,5854.14
117,597,Some College,Retail Trade,254681713,37721,2012,Female,Massachusetts,6751.72
118,598,Advanced Degree,Retail Trade,244233468,27134,2012,Female,Massachusetts,9001.01
119,599,Unavalble,Retail Trade,132109800,52170,2012,Female,Massachusetts,2532.29
120,624,All Education Categories,Finance and Insurance,4473600902,74170,2012,Male,Massachusetts,60315.5
121,625,Less Than High School,Finance and Insurance,120671414,3499,2012,Male,Massachusetts,34487.4
122,626,High School Gradute,Finance and Insurance,337384565,8992,2012,Male,Massachusetts,37520.53
123,627,Some College,Finance and Insurance,706867215,15105,2012,Male,Massachusetts,46796.9
124,628,Advanced Degree,Finance and Insurance,3261308942,42426,2012,Male,Massachusetts,76870.53
125,629,Unavalble,Finance and Insurance,47368766,4148,2012,Male,Massachusetts,11419.66
126,630,All Education Categories,Finance and Insurance,2196070048,92845,2012,Female,Massachusetts,23653.08
127,631,Less Than High School,Finance and Insurance,65521268,3985,2012,Female,Massachusetts,16441.97
128,632,High School Gradute,Finance and Insurance,227281413,13943,2012,Female,Massachusetts,16300.75
129,633,Some College,Finance and Insurance,447553562,23612,2012,Female,Massachusetts,18954.5
130,634,Advanced Degree,Finance and Insurance,1407146608,45952,2012,Female,Massachusetts,30622.1
131,635,Unavalble,Finance and Insurance,48567197,5353,2012,Female,Massachusetts,9072.89
132,684,All Education Categories,Educational Services,2000460738,127169,2012,Male,Massachusetts,15730.73
133,685,Less Than High School,Educational Services,98041983,7757,2012,Male,Massachusetts,12639.16
134,686,High School Gradute,Educational Services,278568510,20727,2012,Male,Massachusetts,13439.89
135,687,Some College,Educational Services,453329223,29807,2012,Male,Massachusetts,15208.82
136,688,Advanced Degree,Educational Services,1133339083,58304,2012,Male,Massachusetts,19438.44
137,689,Unavalble,Educational Services,37181938,10574,2012,Male,Massachusetts,3516.36
138,690,All Education Categories,Educational Services,2253353650,190706,2012,Female,Massachusetts,11815.85
139,691,Less Than High School,Educational Services,91113180,9176,2012,Female,Massachusetts,9929.51
140,692,High School Gradute,Educational Services,312780211,31924,2012,Female,Massachusetts,9797.65
141,693,Some College,Educational Services,548045638,48499,2012,Female,Massachusetts,11300.14
142,694,Advanced Degree,Educational Services,1244252488,84212,2012,Female,Massachusetts,14775.24
143,695,Unavalble,Educational Services,57162134,16895,2012,Female,Massachusetts,3383.38
144,696,All Education Categories,Health Care and Social Assistance,2146415822,122274,2012,Male,Massachusetts,17554.15
145,697,Less Than High School,Health Care and Social Assistance,128114632,11084,2012,Male,Massachusetts,11558.52
146,698,High School Gradute,Health Care and Social Assistance,293780066,22438,2012,Male,Massachusetts,13092.97
147,699,Some College,Health Care and Social Assistance,505089517,31678,2012,Male,Massachusetts,15944.49
148,700,Advanced Degree,Health Care and Social Assistance,1164456855,46090,2012,Male,Massachusetts,25264.85
149,701,Unavalble,Health Care and Social Assistance,54974752,10984,2012,Male,Massachusetts,5004.98
150,702,All Education Categories,Health Care and Social Assistance,4596565853,400177,2012,Female,Massachusetts,11486.33
151,703,Less Than High School,Health Care and Social Assistance,245510438,28591,2012,Female,Massachusetts,8586.98
152,704,High School Gradute,Health Care and Social Assistance,677415864,73029,2012,Female,Massachusetts,9275.98
153,705,Some College,Health Care and Social Assistance,1390156346,126733,2012,Female,Massachusetts,10969.17
154,706,Advanced Degree,Health Care and Social Assistance,2098741250,137649,2012,Female,Massachusetts,15247.05
155,707,Unavalble,Health Care and Social Assistance,184741956,34175,2012,Female,Massachusetts,5405.76
156,720,All Education Categories,Accommodation and Food Services,674228498,116910,2012,Male,Massachusetts,5767.07
157,721,Less Than High School,Accommodation and Food Services,107444146,18225,2012,Male,Massachusetts,5895.43
158,722,High School Gradute,Accommodation and Food Services,165093007,25351,2012,Male,Massachusetts,6512.29
159,723,Some College,Accommodation and Food Services,166289189,23487,2012,Male,Massachusetts,7080.05
160,724,Advanced Degree,Accommodation and Food Services,137605873,17229,2012,Male,Massachusetts,7986.88
161,725,Unavalble,Accommodation and Food Services,97796284,32618,2012,Male,Massachusetts,2998.23
162,726,All Education Categories,Accommodation and Food Services,583302250,137403,2012,Female,Massachusetts,4245.19
163,727,Less Than High School,Accommodation and Food Services,71502698,15695,2012,Female,Massachusetts,4555.76
164,728,High School Gradute,Accommodation and Food Services,128418010,27705,2012,Female,Massachusetts,4635.19
165,729,Some College,Accommodation and Food Services,141541511,28193,2012,Female,Massachusetts,5020.45
166,730,Advanced Degree,Accommodation and Food Services,115564229,19777,2012,Female,Massachusetts,5843.36
167,731,Unavalble,Accommodation and Food Services,126275803,46033,2012,Female,Massachusetts,2743.16
168,2832,All Education Categories,Educational Services,1800352560,125854,2011,Male,Massachusetts,14305.09
169,2833,Less Than High School,Educational Services,84037783,7450,2011,Male,Massachusetts,11280.24
170,2834,High School Gradute,Educational Services,246649209,20123,2011,Male,Massachusetts,12257.08
171,2835,Some College,Educational Services,401694490,29265,2011,Male,Massachusetts,13726.11
172,2836,Advanced Degree,Educational Services,1034736526,58485,2011,Male,Massachusetts,17692.34
173,2837,Unavalble,Educational Services,33234553,10530,2011,Male,Massachusetts,3156.18
174,2838,All Education Categories,Educational Services,2014104269,190082,2011,Female,Massachusetts,10595.98
175,2839,Less Than High School,Educational Services,75849759,8762,2011,Female,Massachusetts,8656.67
176,2840,High School Gradute,Educational Services,273278733,31306,2011,Female,Massachusetts,8729.28
177,2841,Some College,Educational Services,482899725,47648,2011,Female,Massachusetts,10134.73
178,2842,Advanced Degree,Educational Services,1129824672,84176,2011,Female,Massachusetts,13422.17
179,2843,Unavalble,Educational Services,52251380,18190,2011,Female,Massachusetts,2872.53
180,2928,All Education Categories,Accommodation,115158609,13062,2011,Male,Massachusetts,8816.31
181,2929,Less Than High School,Accommodation,18747021,2485,2011,Male,Massachusetts,7544.07
182,2930,High School Gradute,Accommodation,28289363,3336,2011,Male,Massachusetts,8480.02
183,2931,Some College,Accommodation,31871370,3270,2011,Male,Massachusetts,9746.6
184,2932,Advanced Degree,Accommodation,29728798,2422,2011,Male,Massachusetts,12274.48
185,2933,Unavalble,Accommodation,6522057,1548,2011,Male,Massachusetts,4213.22
186,2934,All Education Categories,Accommodation,99398865,14929,2011,Female,Massachusetts,6658.11
187,2935,Less Than High School,Accommodation,14126904,2526,2011,Female,Massachusetts,5592.6
188,2936,High School Gradute,Accommodation,21919403,3552,2011,Female,Massachusetts,6171.0
189,2937,Some College,Accommodation,27579867,3829,2011,Female,Massachusetts,7202.89
190,2938,Advanced Degree,Accommodation,26570684,2837,2011,Female,Massachusetts,9365.77
191,2939,Unavalble,Accommodation,9202007,2185,2011,Female,Massachusetts,4211.44
192,3996,All Education Categories,Educational Services,2000460738,127169,2012,Male,Massachusetts,15730.73
193,3997,Less Than High School,Educational Services,98041983,7757,2012,Male,Massachusetts,12639.16
194,3998,High School Gradute,Educational Services,278568510,20727,2012,Male,Massachusetts,13439.89
195,3999,Some College,Educational Services,453329223,29807,2012,Male,Massachusetts,15208.82
196,4000,Advanced Degree,Educational Services,1133339083,58304,2012,Male,Massachusetts,19438.44
197,4001,Unavalble,Educational Services,37181938,10574,2012,Male,Massachusetts,3516.36
198,4002,All Education Categories,Educational Services,2253353650,190706,2012,Female,Massachusetts,11815.85
199,4003,Less Than High School,Educational Services,91113180,9176,2012,Female,Massachusetts,9929.51
200,4004,High School Gradute,Educational Services,312780211,31924,2012,Female,Massachusetts,9797.65
201,4005,Some College,Educational Services,548045638,48499,2012,Female,Massachusetts,11300.14
202,4006,Advanced Degree,Educational Services,1244252488,84212,2012,Female,Massachusetts,14775.24
203,4007,Unavalble,Educational Services,57162134,16895,2012,Female,Massachusetts,3383.38
204,4092,All Education Categories,Accommodation,118807789,13022,2012,Male,Massachusetts,9123.62
205,4093,Less Than High School,Accommodation,19774825,2476,2012,Male,Massachusetts,7986.6
206,4094,High School Gradute,Accommodation,30018883,3380,2012,Male,Massachusetts,8881.33
207,4095,Some College,Accommodation,33257211,3289,2012,Male,Massachusetts,10111.65
208,4096,Advanced Degree,Accommodation,29197816,2430,2012,Male,Massachusetts,12015.56
209,4097,Unavalble,Accommodation,6559054,1448,2012,Male,Massachusetts,4529.73
210,4098,All Education Categories,Accommodation,107220541,15113,2012,Female,Massachusetts,7094.59
211,4099,Less Than High School,Accommodation,15553343,2562,2012,Female,Massachusetts,6070.78
212,4100,High School Gradute,Accommodation,23764431,3614,2012,Female,Massachusetts,6575.66
213,4101,Some College,Accommodation,29902780,3912,2012,Female,Massachusetts,7643.86
214,4102,Advanced Degree,Accommodation,28471262,2921,2012,Female,Massachusetts,9747.09
215,4103,Unavalble,Accommodation,9528726,2104,2012,Female,Massachusetts,4528.86
216,10884,All Education Categories,"Colleges, Universities, and Professional Schools",897488286,56905,2011,Male,Massachusetts,15771.69
217,10885,Less Than High School,"Colleges, Universities, and Professional Schools",40179700,3241,2011,Male,Massachusetts,12397.32
218,10886,High School Gradute,"Colleges, Universities, and Professional Schools",106002093,7909,2011,Male,Massachusetts,13402.72
219,10887,Some College,"Colleges, Universities, and Professional Schools",181796530,12163,2011,Male,Massachusetts,14946.69
220,10888,Advanced Degree,"Colleges, Universities, and Professional Schools",553043890,27659,2011,Male,Massachusetts,19995.08
221,10889,Unavalble,"Colleges, Universities, and Professional Schools",16466072,5933,2011,Male,Massachusetts,2775.34
222,10890,All Education Categories,"Colleges, Universities, and Professional Schools",740395025,65557,2011,Female,Massachusetts,11293.91
223,10891,Less Than High School,"Colleges, Universities, and Professional Schools",28921963,2889,2011,Female,Massachusetts,10011.06
224,10892,High School Gradute,"Colleges, Universities, and Professional Schools",91150981,8721,2011,Female,Massachusetts,10451.9
225,10893,Some College,"Colleges, Universities, and Professional Schools",169398832,14548,2011,Female,Massachusetts,11644.13
226,10894,Advanced Degree,"Colleges, Universities, and Professional Schools",429685040,28776,2011,Female,Massachusetts,14932.06
227,10895,Unavalble,"Colleges, Universities, and Professional Schools",21238209,10623,2011,Female,Massachusetts,1999.27
228,14556,All Education Categories,"Colleges, Universities, and Professional Schools",969927687,57654,2012,Male,Massachusetts,16823.25
229,14557,Less Than High School,"Colleges, Universities, and Professional Schools",44882686,3367,2012,Male,Massachusetts,13330.17
230,14558,High School Gradute,"Colleges, Universities, and Professional Schools",118168143,8199,2012,Male,Massachusetts,14412.51
231,14559,Some College,"Colleges, Universities, and Professional Schools",200308495,12443,2012,Male,Massachusetts,16098.09
232,14560,Advanced Degree,"Colleges, Universities, and Professional Schools",588472393,27766,2012,Male,Massachusetts,21193.99
233,14561,Unavalble,"Colleges, Universities, and Professional Schools",18095970,5879,2012,Male,Massachusetts,3078.07
234,14562,All Education Categories,"Colleges, Universities, and Professional Schools",820060646,65618,2012,Female,Massachusetts,12497.5
235,14563,Less Than High School,"Colleges, Universities, and Professional Schools",33301669,3057,2012,Female,Massachusetts,10893.58
236,14564,High School Gradute,"Colleges, Universities, and Professional Schools",103258967,8986,2012,Female,Massachusetts,11491.09
237,14565,Some College,"Colleges, Universities, and Professional Schools",190001360,14984,2012,Female,Massachusetts,12680.28
238,14566,Advanced Degree,"Colleges, Universities, and Professional Schools",471111069,29345,2012,Female,Massachusetts,16054.22
239,14567,Unavalble,"Colleges, Universities, and Professional Schools",22387581,9245,2012,Female,Massachusetts,2421.59
