,Unnamed: 0,education,industry,Payroll,Emp,year,sex,state,Average_pay
115,34207,Less Than High School,Educational Services,36455282,8026,2004,Female,Louisiana,4542.15
116,34208,High School Gradute,Educational Services,174912730,29986,2004,Female,Louisiana,5833.15
117,34209,Some College,Educational Services,256495124,35838,2004,Female,Louisiana,7157.07
118,34210,Advanced Degree,Educational Services,415708430,41902,2004,Female,Louisiana,9920.97
119,34211,Unavalble,Educational Services,24596331,5860,2004,Female,Louisiana,4197.33
120,34296,All Education Categories,Accommodation,61239523,10215,2004,Male,Louisiana,5995.06
121,34297,Less Than High School,Accommodation,10747571,2077,2004,Male,Louisiana,5174.56
122,34298,High School Gradute,Accommodation,18640054,3168,2004,Male,Louisiana,5883.86
123,34299,Some College,Accommodation,16129910,2335,2004,Male,Louisiana,6907.88
124,34300,Advanced Degree,Accommodation,9800747,950,2004,Male,Louisiana,10316.58
125,34301,Unavalble,Accommodation,5921241,1686,2004,Male,Louisiana,3512.01
126,34302,All Education Categories,Accommodation,70204056,16254,2004,Female,Louisiana,4319.19
127,34303,Less Than High School,Accommodation,13333883,3682,2004,Female,Louisiana,3621.37
128,34304,High School Gradute,Accommodation,19966012,4846,2004,Female,Louisiana,4120.1
129,34305,Some College,Accommodation,18900461,3843,2004,Female,Louisiana,4918.15
130,34306,Advanced Degree,Accommodation,9610877,1289,2004,Female,Louisiana,7456.07
131,34307,Unavalble,Accommodation,8392822,2594,2004,Female,Louisiana,3235.47
132,35388,All Education Categories,Educational Services,494563477,47911,2005,Male,Louisiana,10322.55
133,35389,Less Than High School,Educational Services,25032140,3757,2005,Male,Louisiana,6662.8
134,35390,High School Gradute,Educational Services,77281561,9803,2005,Male,Louisiana,7883.46
135,35391,Some College,Educational Services,114998762,12397,2005,Male,Louisiana,9276.34
136,35392,Advanced Degree,Educational Services,267985943,19551,2005,Male,Louisiana,13707.02
137,35393,Unavalble,Educational Services,9265070,2402,2005,Male,Louisiana,3857.23
138,35394,All Education Categories,Educational Services,932692444,128394,2005,Female,Louisiana,7264.3
139,35395,Less Than High School,Educational Services,38040560,8424,2005,Female,Louisiana,4515.74
140,35396,High School Gradute,Educational Services,179849583,31086,2005,Female,Louisiana,5785.55
141,35397,Some College,Educational Services,266276588,37987,2005,Female,Louisiana,7009.68
142,35398,Advanced Degree,Educational Services,424674755,44924,2005,Female,Louisiana,9453.18
143,35399,Unavalble,Educational Services,23850958,5974,2005,Female,Louisiana,3992.46
144,35484,All Education Categories,Accommodation,65561555,10377,2005,Male,Louisiana,6317.97
145,35485,Less Than High School,Accommodation,11670236,2152,2005,Male,Louisiana,5422.97
146,35486,High School Gradute,Accommodation,20248454,3252,2005,Male,Louisiana,6226.46
147,35487,Some College,Accommodation,17130030,2366,2005,Male,Louisiana,7240.08
148,35488,Advanced Degree,Accommodation,10283303,950,2005,Male,Louisiana,10824.53
149,35489,Unavalble,Accommodation,6229532,1657,2005,Male,Louisiana,3759.52
150,35490,All Education Categories,Accommodation,74488922,16602,2005,Female,Louisiana,4486.74
151,35491,Less Than High School,Accommodation,14455843,3770,2005,Female,Louisiana,3834.44
152,35492,High School Gradute,Accommodation,21464307,4985,2005,Female,Louisiana,4305.78
153,35493,Some College,Accommodation,19814965,3935,2005,Female,Louisiana,5035.57
154,35494,Advanced Degree,Accommodation,9669971,1317,2005,Female,Louisiana,7342.42
155,35495,Unavalble,Accommodation,9083836,2596,2005,Female,Louisiana,3499.17
156,36576,All Education Categories,Educational Services,436042073,38844,2006,Male,Louisiana,11225.47
157,36577,Less Than High School,Educational Services,20928525,2847,2006,Male,Louisiana,7351.08
158,36578,High School Gradute,Educational Services,66639831,7745,2006,Male,Louisiana,8604.24
159,36579,Some College,Educational Services,101775637,10030,2006,Male,Louisiana,10147.12
160,36580,Advanced Degree,Educational Services,239375793,16623,2006,Male,Louisiana,14400.28
161,36581,Unavalble,Educational Services,7322288,1598,2006,Male,Louisiana,4582.16
162,36582,All Education Categories,Educational Services,809019264,98593,2006,Female,Louisiana,8205.65
163,36583,Less Than High School,Educational Services,32142103,6207,2006,Female,Louisiana,5178.36
164,36584,High School Gradute,Educational Services,154450627,24012,2006,Female,Louisiana,6432.23
165,36585,Some College,Educational Services,230819808,29322,2006,Female,Louisiana,7871.9
166,36586,Advanced Degree,Educational Services,372247746,35077,2006,Female,Louisiana,10612.3
167,36587,Unavalble,Educational Services,19358980,3975,2006,Female,Louisiana,4870.18
168,36672,All Education Categories,Accommodation,66351311,8535,2006,Male,Louisiana,7774.03
169,36673,Less Than High School,Accommodation,10469384,1637,2006,Male,Louisiana,6395.47
170,36674,High School Gradute,Accommodation,19696262,2619,2006,Male,Louisiana,7520.53
171,36675,Some College,Accommodation,17931953,2012,2006,Male,Louisiana,8912.5
172,36676,Advanced Degree,Accommodation,12532035,942,2006,Male,Louisiana,13303.65
173,36677,Unavalble,Accommodation,5721677,1325,2006,Male,Louisiana,4318.25
174,36678,All Education Categories,Accommodation,70780858,13526,2006,Female,Louisiana,5232.95
175,36679,Less Than High School,Accommodation,12175781,2878,2006,Female,Louisiana,4230.64
176,36680,High School Gradute,Accommodation,19594559,4007,2006,Female,Louisiana,4890.08
177,36681,Some College,Accommodation,19648984,3279,2006,Female,Louisiana,5992.37
178,36682,Advanced Degree,Accommodation,11167907,1212,2006,Female,Louisiana,9214.44
179,36683,Unavalble,Accommodation,8193627,2150,2006,Female,Louisiana,3810.99
180,37752,All Education Categories,Educational Services,444950235,39806,2007,Male,Louisiana,11177.97
181,37753,Less Than High School,Educational Services,23046380,3109,2007,Male,Louisiana,7412.8
182,37754,High School Gradute,Educational Services,70658656,8118,2007,Male,Louisiana,8703.95
183,37755,Some College,Educational Services,106473163,10367,2007,Male,Louisiana,10270.39
184,37756,Advanced Degree,Educational Services,236757743,16383,2007,Male,Louisiana,14451.43
185,37757,Unavalble,Educational Services,8014292,1829,2007,Male,Louisiana,4381.79
186,37758,All Education Categories,Educational Services,831682645,104783,2007,Female,Louisiana,7937.19
187,37759,Less Than High School,Educational Services,35431317,6925,2007,Female,Louisiana,5116.44
188,37760,High School Gradute,Educational Services,160169152,25279,2007,Female,Louisiana,6336.06
189,37761,Some College,Educational Services,240283138,31261,2007,Female,Louisiana,7686.35
190,37762,Advanced Degree,Educational Services,375198854,36808,2007,Female,Louisiana,10193.41
191,37763,Unavalble,Educational Services,20600185,4510,2007,Female,Louisiana,4567.67
192,37848,All Education Categories,Accommodation,66982612,7847,2007,Male,Louisiana,8536.08
193,37849,Less Than High School,Accommodation,11243337,1550,2007,Male,Louisiana,7253.77
194,37850,High School Gradute,Accommodation,19910252,2385,2007,Male,Louisiana,8348.11
195,37851,Some College,Accommodation,17417303,1791,2007,Male,Louisiana,9724.9
196,37852,Advanced Degree,Accommodation,12172188,840,2007,Male,Louisiana,14490.7
197,37853,Unavalble,Accommodation,6239532,1282,2007,Male,Louisiana,4867.03
198,37854,All Education Categories,Accommodation,73961130,12993,2007,Female,Louisiana,5692.38
199,37855,Less Than High School,Accommodation,13593239,2802,2007,Female,Louisiana,4851.26
200,37856,High School Gradute,Accommodation,20387407,3772,2007,Female,Louisiana,5404.93
201,37857,Some College,Accommodation,19902988,3042,2007,Female,Louisiana,6542.73
202,37858,Advanced Degree,Accommodation,10763154,1116,2007,Female,Louisiana,9644.4
203,37859,Unavalble,Accommodation,9314343,2261,2007,Female,Louisiana,4119.57
204,38928,All Education Categories,Educational Services,392156641,32701,2008,Male,Louisiana,11992.19
205,38929,Less Than High School,Educational Services,22838440,2778,2008,Male,Louisiana,8221.18
206,38930,High School Gradute,Educational Services,66466053,6990,2008,Male,Louisiana,9508.73
207,38931,Some College,Educational Services,97377795,8806,2008,Male,Louisiana,11058.12
208,38932,Advanced Degree,Educational Services,198120918,12568,2008,Male,Louisiana,15763.92
209,38933,Unavalble,Educational Services,7353434,1559,2008,Male,Louisiana,4716.76
210,38934,All Education Categories,Educational Services,842856637,92046,2008,Female,Louisiana,9156.91
211,38935,Less Than High School,Educational Services,39881980,6552,2008,Female,Louisiana,6086.99
212,38936,High School Gradute,Educational Services,166902496,22338,2008,Female,Louisiana,7471.68
213,38937,Some College,Educational Services,247836795,27816,2008,Female,Louisiana,8909.86
214,38938,Advanced Degree,Educational Services,366465137,31176,2008,Female,Louisiana,11754.72
215,38939,Unavalble,Educational Services,21770229,4165,2008,Female,Louisiana,5226.95
216,39024,All Education Categories,Accommodation,76986200,8573,2008,Male,Louisiana,8980.08
217,39025,Less Than High School,Accommodation,13249586,1722,2008,Male,Louisiana,7694.3
218,39026,High School Gradute,Accommodation,23245144,2623,2008,Male,Louisiana,8862.04
219,39027,Some College,Accommodation,19893699,1970,2008,Male,Louisiana,10098.32
220,39028,Advanced Degree,Accommodation,12987651,867,2008,Male,Louisiana,14979.99
221,39029,Unavalble,Accommodation,7610119,1390,2008,Male,Louisiana,5474.91
222,39030,All Education Categories,Accommodation,88368586,14318,2008,Female,Louisiana,6171.85
223,39031,Less Than High School,Accommodation,16127640,3170,2008,Female,Louisiana,5087.58
224,39032,High School Gradute,Accommodation,24334209,4113,2008,Female,Louisiana,5916.41
225,39033,Some College,Accommodation,24144823,3392,2008,Female,Louisiana,7118.17
226,39034,Advanced Degree,Accommodation,12224744,1212,2008,Female,Louisiana,10086.42
227,39035,Unavalble,Accommodation,11537170,2431,2008,Female,Louisiana,4745.85
228,40104,All Education Categories,Educational Services,487790147,39598,2009,Male,Louisiana,12318.56
229,40105,Less Than High School,Educational Services,30224462,3446,2009,Male,Louisiana,8770.88
230,40106,High School Gradute,Educational Services,86614379,8512,2009,Male,Louisiana,10175.56
231,40107,Some College,Educational Services,123054036,10513,2009,Male,Louisiana,11704.94
232,40108,Advanced Degree,Educational Services,236009741,14923,2009,Male,Louisiana,15815.17
233,40109,Unavalble,Educational Services,11887529,2204,2009,Male,Louisiana,5393.62
234,40110,All Education Categories,Educational Services,1048224495,104985,2009,Female,Louisiana,9984.52
235,40111,Less Than High School,Educational Services,53059253,7796,2009,Female,Louisiana,6805.96
236,40112,High School Gradute,Educational Services,211323506,25608,2009,Female,Louisiana,8252.25
237,40113,Some College,Educational Services,311237549,31817,2009,Female,Louisiana,9782.11
238,40114,Advanced Degree,Educational Services,444892508,34846,2009,Female,Louisiana,12767.39
239,40115,Unavalble,Educational Services,27711679,4918,2009,Female,Louisiana,5634.75
240,40200,All Education Categories,Accommodation,84145034,10602,2009,Male,Louisiana,7936.71
241,40201,Less Than High School,Accommodation,13791552,2056,2009,Male,Louisiana,6707.95
242,40202,High School Gradute,Accommodation,25341221,3248,2009,Male,Louisiana,7802.1
243,40203,Some College,Accommodation,23477423,2608,2009,Male,Louisiana,9002.08
244,40204,Advanced Degree,Accommodation,14909673,1179,2009,Male,Louisiana,12646.03
245,40205,Unavalble,Accommodation,6625165,1511,2009,Male,Louisiana,4384.62
246,40206,All Education Categories,Accommodation,94777175,16839,2009,Female,Louisiana,5628.43
247,40207,Less Than High School,Accommodation,16996796,3601,2009,Female,Louisiana,4720.02
248,40208,High School Gradute,Accommodation,26766110,4961,2009,Female,Louisiana,5395.31
249,40209,Some College,Accommodation,27097432,4249,2009,Female,Louisiana,6377.37
250,40210,Advanced Degree,Accommodation,14045088,1583,2009,Female,Louisiana,8872.45
251,40211,Unavalble,Accommodation,9871749,2446,2009,Female,Louisiana,4035.87
252,41280,All Education Categories,Educational Services,550719374,41499,2010,Male,Louisiana,13270.67
253,41281,Less Than High School,Educational Services,34616998,3739,2010,Male,Louisiana,9258.36
254,41282,High School Gradute,Educational Services,96311797,8998,2010,Male,Louisiana,10703.69
255,41283,Some College,Educational Services,135906073,10992,2010,Male,Louisiana,12364.09
256,41284,Advanced Degree,Educational Services,271385834,15441,2010,Male,Louisiana,17575.66
257,41285,Unavalble,Educational Services,12498673,2329,2010,Male,Louisiana,5366.54
258,41286,All Education Categories,Educational Services,1134799026,112981,2010,Female,Louisiana,10044.16
259,41287,Less Than High School,Educational Services,61766109,8869,2010,Female,Louisiana,6964.27
260,41288,High School Gradute,Educational Services,230500564,27521,2010,Female,Louisiana,8375.44
261,41289,Some College,Educational Services,336558522,34275,2010,Female,Louisiana,9819.36
262,41290,Advanced Degree,Educational Services,477995140,37186,2010,Female,Louisiana,12854.17
263,41291,Unavalble,Educational Services,27978691,5130,2010,Female,Louisiana,5453.94
264,41376,All Education Categories,Accommodation,84400026,10946,2010,Male,Louisiana,7710.58
265,41377,Less Than High School,Accommodation,13919593,2113,2010,Male,Louisiana,6587.6
266,41378,High School Gradute,Accommodation,25636853,3388,2010,Male,Louisiana,7566.96
267,41379,Some College,Accommodation,23702943,2761,2010,Male,Louisiana,8584.91
268,41380,Advanced Degree,Accommodation,15029919,1259,2010,Male,Louisiana,11937.98
269,41381,Unavalble,Accommodation,6110718,1426,2010,Male,Louisiana,4285.22
270,41382,All Education Categories,Accommodation,92955116,16589,2010,Female,Louisiana,5603.42
271,41383,Less Than High School,Accommodation,16720544,3547,2010,Female,Louisiana,4714.0
272,41384,High School Gradute,Accommodation,26701337,4949,2010,Female,Louisiana,5395.3
273,41385,Some College,Accommodation,27315150,4335,2010,Female,Louisiana,6301.07
274,41386,Advanced Degree,Accommodation,13577627,1656,2010,Female,Louisiana,8199.05
275,41387,Unavalble,Accommodation,8640458,2102,2010,Female,Louisiana,4110.59
276,42456,All Education Categories,Educational Services,515908995,42833,2011,Male,Louisiana,12044.66
277,42457,Less Than High School,Educational Services,33984803,4000,2011,Male,Louisiana,8496.2
278,42458,High School Gradute,Educational Services,91650429,9501,2011,Male,Louisiana,9646.4
279,42459,Some College,Educational Services,128866076,11446,2011,Male,Louisiana,11258.61
280,42460,Advanced Degree,Educational Services,250780839,15696,2011,Male,Louisiana,15977.37
281,42461,Unavalble,Educational Services,10626848,2190,2011,Male,Louisiana,4852.44
282,42462,All Education Categories,Educational Services,1076909352,116485,2011,Female,Louisiana,9245.05
283,42463,Less Than High School,Educational Services,62062752,9401,2011,Female,Louisiana,6601.72
284,42464,High School Gradute,Educational Services,220773648,28669,2011,Female,Louisiana,7700.78
285,42465,Some College,Educational Services,322050800,35639,2011,Female,Louisiana,9036.47
286,42466,Advanced Degree,Educational Services,448089248,38060,2011,Female,Louisiana,11773.23
287,42467,Unavalble,Educational Services,23932903,4716,2011,Female,Louisiana,5074.83
288,42552,All Education Categories,Accommodation,87145151,10854,2011,Male,Louisiana,8028.85
289,42553,Less Than High School,Accommodation,14364362,2118,2011,Male,Louisiana,6782.04
290,42554,High School Gradute,Accommodation,26645452,3377,2011,Male,Louisiana,7890.27
291,42555,Some College,Accommodation,24786473,2744,2011,Male,Louisiana,9032.97
292,42556,Advanced Degree,Accommodation,15408292,1268,2011,Male,Louisiana,12151.65
293,42557,Unavalble,Accommodation,5940572,1347,2011,Male,Louisiana,4410.22
294,42558,All Education Categories,Accommodation,95504741,16496,2011,Female,Louisiana,5789.57
295,42559,Less Than High School,Accommodation,17206972,3527,2011,Female,Louisiana,4878.64
296,42560,High School Gradute,Accommodation,27261505,4897,2011,Female,Louisiana,5566.98
297,42561,Some College,Accommodation,28381192,4340,2011,Female,Louisiana,6539.45
298,42562,Advanced Degree,Accommodation,14520700,1697,2011,Female,Louisiana,8556.69
299,42563,Unavalble,Accommodation,8134372,2036,2011,Female,Louisiana,3995.27
300,43632,All Education Categories,Educational Services,513072429,40910,2012,Male,Louisiana,12541.49
301,43633,Less Than High School,Educational Services,34468709,3931,2012,Male,Louisiana,8768.43
302,43634,High School Gradute,Educational Services,90956864,9166,2012,Male,Louisiana,9923.29
303,43635,Some College,Educational Services,127940829,10968,2012,Male,Louisiana,11664.92
